Suburb,Type,Price,Postcode,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,zipcode,airbnb_record_count,airbnb_price_mean
Ascot Vale,u,490000.0,3032.0,423.0,,,Moonee Valley,-37.7736,144.9015,3032.0,176.0,111.61363636363636
Ascot Vale,h,1850000.0,3032.0,478.0,,,Moonee Valley,-37.7729,144.9179,3032.0,176.0,111.61363636363636
Ascot Vale,h,1284000.0,3032.0,623.0,,,Moonee Valley,-37.7758,144.9089,3032.0,176.0,111.61363636363636
Ascot Vale,h,971000.0,3032.0,285.0,,,Moonee Valley,-37.775,144.9091,3032.0,176.0,111.61363636363636
Ascot Vale,h,710000.0,3032.0,214.0,,,Moonee Valley,-37.7776,144.9142,3032.0,176.0,111.61363636363636
Ascot Vale,h,,3032.0,1014.0,,,Moonee Valley,-37.7721,144.9184,3032.0,176.0,111.61363636363636
Ascot Vale,h,750000.0,3032.0,226.0,,,Moonee Valley,-37.7745,144.9093,3032.0,176.0,111.61363636363636
Ascot Vale,h,1053000.0,3032.0,269.0,,,Moonee Valley,-37.7748,144.929,3032.0,176.0,111.61363636363636
Ascot Vale,h,1377000.0,3032.0,417.0,,,Moonee Valley,-37.7756,144.9208,3032.0,176.0,111.61363636363636
Ascot Vale,h,970000.0,3032.0,350.0,,,Moonee Valley,-37.7759,144.91,3032.0,176.0,111.61363636363636
Ascot Vale,h,940000.0,3032.0,330.0,,,Moonee Valley,-37.773,144.9049,3032.0,176.0,111.61363636363636
Ascot Vale,h,751000.0,3032.0,118.0,,,Moonee Valley,-37.7807,144.9288,3032.0,176.0,111.61363636363636
Ascot Vale,h,950000.0,3032.0,173.0,,,Moonee Valley,-37.7731,144.9206,3032.0,176.0,111.61363636363636
Ascot Vale,u,685000.0,3032.0,228.0,,,Moonee Valley,-37.7718,144.9066,3032.0,176.0,111.61363636363636
Ascot Vale,h,1230000.0,3032.0,594.0,,,Moonee Valley,-37.7819,144.9064,3032.0,176.0,111.61363636363636
Ascot Vale,h,636500.0,3032.0,0.0,,,Moonee Valley,-37.7738,144.9345,3032.0,176.0,111.61363636363636
Ascot Vale,h,910000.0,3032.0,317.0,,,Moonee Valley,-37.7746,144.9112,3032.0,176.0,111.61363636363636
Ascot Vale,h,770000.0,3032.0,226.0,,,Moonee Valley,-37.7774,144.9186,3032.0,176.0,111.61363636363636
Ascot Vale,h,960000.0,3032.0,229.0,,,Moonee Valley,-37.7778,144.9065,3032.0,176.0,111.61363636363636
Ascot Vale,h,890000.0,3032.0,300.0,,,Moonee Valley,-37.7766,144.9143,3032.0,176.0,111.61363636363636
Ascot Vale,h,965000.0,3032.0,170.0,,,Moonee Valley,-37.7732,144.9206,3032.0,176.0,111.61363636363636
Ascot Vale,h,1440000.0,3032.0,487.0,,,Moonee Valley,-37.7725,144.9146,3032.0,176.0,111.61363636363636
Ascot Vale,h,955000.0,3032.0,255.0,,,Moonee Valley,-37.7825,144.9208,3032.0,176.0,111.61363636363636
Ascot Vale,u,450000.0,3032.0,0.0,,,Moonee Valley,-37.7731,144.9074,3032.0,176.0,111.61363636363636
Ascot Vale,h,801000.0,3032.0,431.0,,,Moonee Valley,-37.781,144.9207,3032.0,176.0,111.61363636363636
Ascot Vale,h,1000000.0,3032.0,440.0,,,Moonee Valley,-37.7746,144.9031,3032.0,176.0,111.61363636363636
Ascot Vale,h,1435000.0,3032.0,532.0,,,Moonee Valley,-37.7737,144.904,3032.0,176.0,111.61363636363636
Ascot Vale,u,390000.0,3032.0,0.0,,,Moonee Valley,-37.7723,144.9094,3032.0,176.0,111.61363636363636
Ascot Vale,h,1425000.0,3032.0,495.0,,,Moonee Valley,-37.7821,144.9055,3032.0,176.0,111.61363636363636
Ascot Vale,h,1340000.0,3032.0,683.0,,,Moonee Valley,-37.775,144.93200000000004,3032.0,176.0,111.61363636363636
Ascot Vale,h,955000.0,3032.0,263.0,,,Moonee Valley,-37.7753,144.9116,3032.0,176.0,111.61363636363636
Ascot Vale,h,1100000.0,3032.0,559.0,,,Moonee Valley,-37.7791,144.9136,3032.0,176.0,111.61363636363636
Ascot Vale,h,1255000.0,3032.0,308.0,,,Moonee Valley,-37.7759,144.9338,3032.0,176.0,111.61363636363636
Ascot Vale,u,432000.0,3032.0,0.0,,,Moonee Valley,-37.773,144.9303,3032.0,176.0,111.61363636363636
Ascot Vale,h,1640000.0,3032.0,562.0,,,Moonee Valley,-37.782,144.903,3032.0,176.0,111.61363636363636
Ascot Vale,h,1430000.0,3032.0,461.0,,,Moonee Valley,-37.78,144.9295,3032.0,176.0,111.61363636363636
Ascot Vale,u,610000.0,3032.0,301.0,,,Moonee Valley,-37.7791,144.914,3032.0,176.0,111.61363636363636
Ascot Vale,h,940000.0,3032.0,491.0,,,Moonee Valley,-37.7727,144.9136,3032.0,176.0,111.61363636363636
Ascot Vale,h,890000.0,3032.0,242.0,,,Moonee Valley,-37.7765,144.9114,3032.0,176.0,111.61363636363636
Ascot Vale,h,1180000.0,3032.0,617.0,,,Moonee Valley,-37.7742,144.906,3032.0,176.0,111.61363636363636
Ascot Vale,h,1480000.0,3032.0,597.0,,,Moonee Valley,-37.7757,144.9088,3032.0,176.0,111.61363636363636
Ascot Vale,h,1150000.0,3032.0,387.0,,,Moonee Valley,-37.7734,144.9191,3032.0,176.0,111.61363636363636
Ascot Vale,h,1350000.0,3032.0,575.0,,,Moonee Valley,-37.7828,144.9049,3032.0,176.0,111.61363636363636
Ascot Vale,h,1905000.0,3032.0,521.0,,,Moonee Valley,-37.7778,144.9261,3032.0,176.0,111.61363636363636
Ascot Vale,t,865000.0,3032.0,146.0,,,Moonee Valley,-37.7713,144.9038,3032.0,176.0,111.61363636363636
Ascot Vale,t,705000.0,3032.0,113.0,,,Moonee Valley,-37.7712,144.9088,3032.0,176.0,111.61363636363636
Ascot Vale,u,442000.0,3032.0,0.0,,,Moonee Valley,-37.7733,144.9219,3032.0,176.0,111.61363636363636
Ascot Vale,u,540000.0,3032.0,0.0,,,Moonee Valley,-37.7786,144.9141,3032.0,176.0,111.61363636363636
Ascot Vale,h,1037500.0,3032.0,506.0,,,Moonee Valley,-37.7779,144.9133,3032.0,176.0,111.61363636363636
Ascot Vale,t,1050000.0,3032.0,318.0,,,Moonee Valley,-37.7744,144.9035,3032.0,176.0,111.61363636363636
Ascot Vale,u,440000.0,3032.0,0.0,,,Moonee Valley,-37.7749,144.9137,3032.0,176.0,111.61363636363636
Ascot Vale,h,1010000.0,3032.0,325.0,,,Moonee Valley,-37.7722,144.9117,3032.0,176.0,111.61363636363636
Ascot Vale,h,1430000.0,3032.0,418.0,,,Moonee Valley,-37.7766,144.9187,3032.0,176.0,111.61363636363636
Ascot Vale,u,570000.0,3032.0,0.0,,,Moonee Valley,-37.7779,144.9137,3032.0,176.0,111.61363636363636
Ascot Vale,u,690000.0,3032.0,0.0,,,Moonee Valley,-37.7728,144.9169,3032.0,176.0,111.61363636363636
Ascot Vale,h,1291000.0,3032.0,414.0,,,Moonee Valley,-37.7766,144.9185,3032.0,176.0,111.61363636363636
Ascot Vale,h,1130000.0,3032.0,272.0,,,Moonee Valley,-37.7774,144.928,3032.0,176.0,111.61363636363636
Ascot Vale,h,1135000.0,3032.0,296.0,,,Moonee Valley,-37.777,144.9176,3032.0,176.0,111.61363636363636
Ascot Vale,h,950000.0,3032.0,298.0,,,Moonee Valley,-37.7778,144.9131,3032.0,176.0,111.61363636363636
Ascot Vale,u,790000.0,3032.0,0.0,,,Moonee Valley,-37.7722,144.9163,3032.0,176.0,111.61363636363636
Ascot Vale,u,390000.0,3032.0,,,,Moonee Valley,-37.7731,144.9074,3032.0,176.0,111.61363636363636
Ascot Vale,h,1345000.0,3032.0,552.0,,,Moonee Valley,-37.7769,144.9138,3032.0,176.0,111.61363636363636
Ascot Vale,h,1381500.0,3032.0,416.0,,,Moonee Valley,-37.7727,144.9055,3032.0,176.0,111.61363636363636
Ascot Vale,h,940000.0,3032.0,285.0,,,Moonee Valley,-37.7778,144.9061,3032.0,176.0,111.61363636363636
Ascot Vale,h,995000.0,3032.0,314.0,,,Moonee Valley,-37.7778,144.9042,3032.0,176.0,111.61363636363636
Ascot Vale,h,1050000.0,3032.0,536.0,,,Moonee Valley,-37.7728,144.9076,3032.0,176.0,111.61363636363636
Ascot Vale,h,786000.0,3032.0,576.0,,,Moonee Valley,-37.7816,144.9217,3032.0,176.0,111.61363636363636
Ascot Vale,h,705000.0,3032.0,252.0,,,Moonee Valley,-37.7825,144.9206,3032.0,176.0,111.61363636363636
Ascot Vale,h,760000.0,3032.0,124.0,,,Moonee Valley,-37.7807,144.9285,3032.0,176.0,111.61363636363636
Ascot Vale,u,487500.0,3032.0,0.0,,,Moonee Valley,-37.7723,144.9094,3032.0,176.0,111.61363636363636
Ascot Vale,t,1000000.0,3032.0,200.0,,,Moonee Valley,-37.7766,144.9277,3032.0,176.0,111.61363636363636
Ascot Vale,h,1110000.0,3032.0,349.0,,,Moonee Valley,-37.7775,144.91299999999995,3032.0,176.0,111.61363636363636
Ascot Vale,h,1300000.0,3032.0,664.0,,,Moonee Valley,-37.7765,144.9132,3032.0,176.0,111.61363636363636
Ascot Vale,h,1060000.0,3032.0,555.0,,,Moonee Valley,-37.7767,144.9125,3032.0,176.0,111.61363636363636
Ascot Vale,h,1410000.0,3032.0,459.0,,,Moonee Valley,-37.7767,144.9124,3032.0,176.0,111.61363636363636
Ascot Vale,h,1305000.0,3032.0,278.0,,,Moonee Valley,-37.7768,144.9223,3032.0,176.0,111.61363636363636
Ascot Vale,h,932500.0,3032.0,254.0,,,Moonee Valley,-37.7738,144.9215,3032.0,176.0,111.61363636363636
Ascot Vale,h,965000.0,3032.0,216.0,,,Moonee Valley,-37.7792,144.9297,3032.0,176.0,111.61363636363636
Ascot Vale,h,1215000.0,3032.0,452.0,,,Moonee Valley,-37.7762,144.9174,3032.0,176.0,111.61363636363636
Ascot Vale,u,545000.0,3032.0,194.0,,,Moonee Valley,-37.7772,144.9118,3032.0,176.0,111.61363636363636
Ascot Vale,h,1705000.0,3032.0,598.0,,,Moonee Valley,-37.7774,144.9104,3032.0,176.0,111.61363636363636
Ascot Vale,h,970000.0,3032.0,194.0,,,Moonee Valley,-37.7756,144.921,3032.0,176.0,111.61363636363636
Ascot Vale,h,925000.0,3032.0,407.0,,,Moonee Valley,-37.7756,144.9105,3032.0,176.0,111.61363636363636
Ashburton,h,,3147.0,753.0,,,Boroondara,-37.8669,145.0767,,,
Ashburton,h,1670000.0,3147.0,599.0,,,Boroondara,-37.8673,145.0688,,,
Ashburton,t,955000.0,3147.0,203.0,,,Boroondara,-37.8655,145.0807,,,
Ashburton,t,2050000.0,3147.0,310.0,,,Boroondara,-37.874,145.0714,,,
Ashburton,u,500000.0,3147.0,710.0,,,Boroondara,-37.8636,145.0794,,,
Ashburton,h,1575000.0,3147.0,679.0,,,Boroondara,-37.869,145.0822,,,
Ashburton,h,1555000.0,3147.0,731.0,,,Boroondara,-37.8666,145.0676,,,
Ashburton,h,1100000.0,3147.0,276.0,,,Boroondara,-37.8699,145.0778,,,
Ashburton,h,1337000.0,3147.0,583.0,,,Boroondara,-37.8685,145.0786,,,
Ashburton,h,,3147.0,,,,Boroondara,-37.8729,145.0788,,,
Ashburton,h,,3147.0,681.0,,,Boroondara,-37.8612,145.0858,,,
Ashburton,h,1518000.0,3147.0,516.0,,,Boroondara,-37.8675,145.0668,,,
Ashburton,h,1710000.0,3147.0,806.0,,,Boroondara,-37.8695,145.084,,,
Ashburton,h,1655000.0,3147.0,780.0,,,Boroondara,-37.8599,145.0815,,,
Ashburton,h,1550000.0,3147.0,780.0,,,Boroondara,-37.86,145.0817,,,
Ashburton,h,1662000.0,3147.0,351.0,,,Boroondara,-37.8742,145.07,,,
Ashburton,h,1665000.0,3147.0,702.0,,,Boroondara,-37.8737,145.0695,,,
Ashburton,h,1445000.0,3147.0,704.0,,,Boroondara,-37.8745,145.0738,,,
Ashburton,h,,3147.0,755.0,,,Boroondara,-37.8598,145.0796,,,
Ashburton,t,968000.0,3147.0,227.0,,,Boroondara,-37.8709,145.0857,,,
Ashburton,t,900000.0,3147.0,153.0,,,Boroondara,-37.8655,145.0808,,,
Ashburton,h,1500000.0,3147.0,545.0,,,Boroondara,-37.8605,145.0833,,,
Ashburton,h,,3147.0,1075.0,,,Boroondara,-37.8714,145.07299999999995,,,
Ashburton,h,1500000.0,3147.0,710.0,,,Boroondara,-37.8653,145.0897,,,
Ashburton,h,1800000.0,3147.0,749.0,,,Boroondara,-37.8669,145.077,,,
Ashburton,h,1830000.0,3147.0,724.0,,,Boroondara,-37.8619,145.0879,,,
Ashburton,h,1415000.0,3147.0,605.0,,,Boroondara,-37.8703,145.0774,,,
Ashburton,h,1440000.0,3147.0,687.0,,,Boroondara,-37.872,145.0692,,,
Ashburton,t,1250000.0,3147.0,321.0,,,Boroondara,-37.8693,145.08,,,
Ashburton,h,1422000.0,3147.0,583.0,,,Boroondara,-37.8679,145.0781,,,
Ashburton,h,1600000.0,3147.0,700.0,,,Boroondara,-37.8724,145.0758,,,
Ashburton,h,1860000.0,3147.0,696.0,,,Boroondara,-37.8711,145.0746,,,
Ashburton,t,1710000.0,3147.0,295.0,,,Boroondara,-37.8624,145.0798,,,
Ashburton,h,1790000.0,3147.0,514.0,,,Boroondara,-37.8664,145.0772,,,
Ashburton,h,1950000.0,3147.0,844.0,,,Boroondara,-37.8715,145.0688,,,
Ashburton,h,1600000.0,3147.0,637.0,,,Boroondara,-37.8645,145.0797,,,
Ashburton,h,1320000.0,3147.0,1063.0,,,Boroondara,-37.8752,145.0754,,,
Ashburton,h,1650000.0,3147.0,697.0,,,Boroondara,-37.8636,145.0903,,,
Ashwood,h,995000.0,3147.0,583.0,,,Monash,-37.8693,145.1082,,,
Ashwood,h,1250000.0,3147.0,842.0,,,Monash,-37.867,145.1092,,,
Ashwood,u,1045000.0,3147.0,467.0,,,Monash,-37.8639,145.0968,,,
Ashwood,h,1200000.0,3147.0,372.0,,,Monash,-37.8716,145.0999,,,
Ashwood,h,1075000.0,3147.0,695.0,,,Monash,-37.8694,145.0944,,,
Ashwood,h,1500000.0,3147.0,621.0,,,Monash,-37.8647,145.1023,,,
Ashwood,h,1120000.0,3147.0,723.0,,,Monash,-37.8642,145.1109,,,
Ashwood,t,700000.0,3147.0,367.0,,,Monash,-37.8662,145.109,,,
Ashwood,h,761000.0,3147.0,400.0,,,Monash,-37.8675,145.106,,,
Ashwood,h,1270000.0,3147.0,724.0,,,Monash,-37.8651,145.1109,,,
Ashwood,h,1510000.0,3147.0,526.0,,,Monash,-37.8661,145.1013,,,
Ashwood,h,1365000.0,3147.0,792.0,,,Monash,-37.864,145.0972,,,
Ashwood,h,1100000.0,3147.0,803.0,,,Monash,-37.8621,145.1126,,,
Ashwood,h,1415000.0,3147.0,724.0,,,Monash,-37.8651,145.1107,,,
Ashwood,u,690000.0,3147.0,216.0,,,Monash,-37.8711,145.1017,,,
Ashwood,h,1631000.0,3147.0,782.0,,,Monash,-37.8621,145.1021,,,
Ashwood,h,1500000.0,3147.0,593.0,,,Monash,-37.8655,145.096,,,
Ashwood,h,1060000.0,3147.0,772.0,,,Monash,-37.8707,145.1036,,,
Ashwood,h,1529500.0,3147.0,585.0,,,Monash,-37.8637,145.1024,,,
Ashwood,u,600000.0,3147.0,153.0,,,Monash,-37.8696,145.0962,,,
Ashwood,u,535000.0,3147.0,72.0,,,Monash,-37.8702,145.1042,,,
Ashwood,h,785000.0,3147.0,557.0,,,Monash,-37.8671,145.1117,,,
Ashwood,h,1240000.0,3147.0,766.0,,,Monash,-37.8629,145.1097,,,
Ashwood,u,700000.0,3147.0,192.0,,,Monash,-37.8709,145.102,,,
Ashwood,h,1350000.0,3147.0,727.0,,,Monash,-37.8669,145.1106,,,
Ashwood,h,1110000.0,3147.0,586.0,,,Monash,-37.8683,145.1082,,,
Ashwood,h,1305000.0,3147.0,760.0,,,Monash,-37.858,145.1038,,,
Ashwood,h,855000.0,3147.0,320.0,,,Monash,-37.87,145.1103,,,
Ashwood,t,900500.0,3147.0,256.0,,,Monash,-37.8655,145.1096,,,
Ashwood,h,1200000.0,3147.0,839.0,,,Monash,-37.8614,145.1098,,,
Ashwood,t,830000.0,3147.0,212.0,,,Monash,-37.8723,145.1089,,,
Avondale Heights,h,850000.0,3034.0,593.0,,,Moonee Valley,-37.7677,144.8674,,,
Avondale Heights,h,750000.0,3034.0,0.0,,,Moonee Valley,-37.7634,144.8611,,,
Avondale Heights,t,851000.0,3034.0,557.0,,,Moonee Valley,-37.77,144.8572,,,
Avondale Heights,h,848000.0,3034.0,542.0,,,Moonee Valley,-37.7706,144.8629,,,
Avondale Heights,h,806000.0,3034.0,350.0,,,Moonee Valley,-37.7676,144.859,,,
Avondale Heights,h,1155000.0,3034.0,569.0,,,Moonee Valley,-37.7654,144.8655,,,
Avondale Heights,h,670000.0,3034.0,671.0,,,Moonee Valley,-37.7593,144.871,,,
Avondale Heights,h,1200000.0,3034.0,673.0,,,Moonee Valley,-37.7545,144.8736,,,
Avondale Heights,h,636000.0,3034.0,571.0,,,Moonee Valley,-37.7605,144.8581,,,
Avondale Heights,h,680000.0,3034.0,570.0,,,Moonee Valley,-37.7591,144.8542,,,
Avondale Heights,h,1160000.0,3034.0,789.0,,,Moonee Valley,-37.7537,144.8729,,,
Avondale Heights,h,750000.0,3034.0,529.0,,,Moonee Valley,-37.7721,144.8576,,,
Avondale Heights,h,627500.0,3034.0,550.0,,,Moonee Valley,-37.7632,144.8622,,,
Avondale Heights,t,880000.0,3034.0,339.0,,,Moonee Valley,-37.7519,144.8534,,,
Avondale Heights,h,950000.0,3034.0,761.0,,,Moonee Valley,-37.7524,144.8714,,,
Avondale Heights,h,1600000.0,3034.0,,,,Moonee Valley,-37.7532,144.8766,,,
Avondale Heights,t,585000.0,3034.0,136.0,,,Moonee Valley,-37.7623,144.8613,,,
Avondale Heights,h,650000.0,3034.0,574.0,,,Moonee Valley,-37.7627,144.857,,,
Avondale Heights,h,725000.0,3034.0,606.0,,,Moonee Valley,-37.752,144.85399999999996,,,
Avondale Heights,u,665000.0,3034.0,289.0,,,Moonee Valley,-37.7644,144.8657,,,
Avondale Heights,h,560500.0,3034.0,177.0,,,Moonee Valley,-37.7664,144.8583,,,
Avondale Heights,h,615000.0,3034.0,649.0,,,Moonee Valley,-37.758,144.86,,,
Avondale Heights,h,845000.0,3034.0,704.0,,,Moonee Valley,-37.7681,144.8592,,,
Avondale Heights,h,585000.0,3034.0,322.0,,,Moonee Valley,-37.7686,144.8576,,,
Avondale Heights,u,440000.0,3034.0,263.0,,,Moonee Valley,-37.7697,144.8657,,,
Avondale Heights,h,850000.0,3034.0,766.0,,,Moonee Valley,-37.7522,144.8518,,,
Avondale Heights,h,850000.0,3034.0,574.0,,,Moonee Valley,-37.7639,144.8615,,,
Avondale Heights,h,705000.0,3034.0,581.0,,,Moonee Valley,-37.7691,144.8575,,,
Avondale Heights,h,1100000.0,3034.0,873.0,,,Moonee Valley,-37.7609,144.8639,,,
Avondale Heights,h,892500.0,3034.0,586.0,,,Moonee Valley,-37.7642,144.8603,,,
Avondale Heights,h,695000.0,3034.0,588.0,,,Moonee Valley,-37.771,144.8586,,,
Avondale Heights,h,522500.0,3034.0,220.0,,,Moonee Valley,-37.756,144.8641,,,
Avondale Heights,h,680000.0,3034.0,554.0,,,Moonee Valley,-37.7649,144.8633,,,
Avondale Heights,u,500000.0,3034.0,260.0,,,Moonee Valley,-37.7507,144.8576,,,
Avondale Heights,t,550000.0,3034.0,158.0,,,Moonee Valley,-37.7592,144.8681,,,
Avondale Heights,h,730000.0,3034.0,705.0,,,Moonee Valley,-37.766,144.8596,,,
Avondale Heights,h,875000.0,3034.0,812.0,,,Moonee Valley,-37.765,144.8578,,,
Avondale Heights,h,850000.0,3034.0,585.0,,,Moonee Valley,-37.751,144.8571,,,
Avondale Heights,h,635000.0,3034.0,597.0,,,Moonee Valley,-37.7568,144.8572,,,
Avondale Heights,h,762000.0,3034.0,589.0,,,Moonee Valley,-37.7573,144.8534,,,
Avondale Heights,u,411000.0,3034.0,0.0,,,Moonee Valley,-37.7608,144.863,,,
Avondale Heights,h,790000.0,3034.0,570.0,,,Moonee Valley,-37.7513,144.859,,,
Avondale Heights,h,605000.0,3034.0,569.0,,,Moonee Valley,-37.7563,144.8601,,,
Avondale Heights,h,805000.0,3034.0,593.0,,,Moonee Valley,-37.7607,144.8581,,,
Avondale Heights,h,890000.0,3034.0,585.0,,,Moonee Valley,-37.757,144.8566,,,
Avondale Heights,h,795000.0,3034.0,549.0,,,Moonee Valley,-37.7644,144.8575,,,
Avondale Heights,h,634000.0,3034.0,582.0,,,Moonee Valley,-37.7584,144.8568,,,
Avondale Heights,h,642000.0,3034.0,590.0,,,Moonee Valley,-37.7567,144.8572,,,
Avondale Heights,h,863000.0,3034.0,638.0,,,Moonee Valley,-37.7546,144.8585,,,
Avondale Heights,h,740000.0,3034.0,607.0,,,Moonee Valley,-37.7546,144.857,,,
Balaclava,h,1819000.0,3183.0,244.0,,,Port Phillip,-37.8668,144.9928,3183.0,326.0,127.51840490797547
Balaclava,u,410000.0,3183.0,0.0,,,Port Phillip,-37.8731,144.9958,3183.0,326.0,127.51840490797547
Balaclava,u,280000.0,3183.0,0.0,,,Port Phillip,-37.8733,144.997,3183.0,326.0,127.51840490797547
Balaclava,t,1015000.0,3183.0,114.0,,,Port Phillip,-37.8723,144.9961,3183.0,326.0,127.51840490797547
Balaclava,u,502500.0,3183.0,0.0,,,Port Phillip,-37.8725,144.9952,3183.0,326.0,127.51840490797547
Balaclava,u,520000.0,3183.0,0.0,,,Port Phillip,-37.8742,144.9972,3183.0,326.0,127.51840490797547
Balaclava,u,442000.0,3183.0,0.0,,,Port Phillip,-37.8726,144.9962,3183.0,326.0,127.51840490797547
Balaclava,h,1193000.0,3183.0,178.0,,,Port Phillip,-37.8663,144.9948,3183.0,326.0,127.51840490797547
Balaclava,u,416000.0,3183.0,0.0,,,Port Phillip,-37.8678,144.9966,3183.0,326.0,127.51840490797547
Balaclava,u,820000.0,3183.0,0.0,,,Port Phillip,-37.8691,144.9974,3183.0,326.0,127.51840490797547
Balaclava,u,474000.0,3183.0,0.0,,,Port Phillip,-37.8667,144.9917,3183.0,326.0,127.51840490797547
Balaclava,h,981000.0,3183.0,159.0,,,Port Phillip,-37.874,144.9933,3183.0,326.0,127.51840490797547
Balaclava,h,1690000.0,3183.0,339.0,,,Port Phillip,-37.872,144.9909,3183.0,326.0,127.51840490797547
Balaclava,u,540000.0,3183.0,483.0,,,Port Phillip,-37.8727,144.9969,3183.0,326.0,127.51840490797547
Balaclava,h,1080000.0,3183.0,157.0,,,Port Phillip,-37.8696,144.9925,3183.0,326.0,127.51840490797547
Balaclava,u,500000.0,3183.0,0.0,,,Port Phillip,-37.87300000000001,144.9907,3183.0,326.0,127.51840490797547
Balaclava,u,497500.0,3183.0,0.0,,,Port Phillip,-37.8739,144.9929,3183.0,326.0,127.51840490797547
Balwyn,h,2100000.0,3103.0,659.0,,,Boroondara,-37.8094,145.0807,,,
Balwyn,h,1800000.0,3103.0,715.0,,,Boroondara,-37.811,145.0958,,,
Balwyn,t,1255000.0,3103.0,208.0,,,Boroondara,-37.8128,145.0975,,,
Balwyn,u,1070000.0,3103.0,206.0,,,Boroondara,-37.8161,145.0812,,,
Balwyn,h,,3103.0,715.0,,,Boroondara,-37.8028,145.0768,,,
Balwyn,h,,3103.0,744.0,,,Boroondara,-37.8147,145.0748,,,
Balwyn,h,,3103.0,651.0,,,Boroondara,-37.8085,145.0764,,,
Balwyn,h,,3103.0,651.0,,,Boroondara,-37.8071,145.0908,,,
Balwyn,u,806000.0,3103.0,122.0,,,Boroondara,-37.8124,145.0916,,,
Balwyn,h,,3103.0,,,,Boroondara,-37.8051,145.1016,,,
Balwyn,h,1215000.0,3103.0,0.0,,,Boroondara,-37.8134,145.0972,,,
Balwyn,h,,3103.0,600.0,,,Boroondara,-37.8061,145.0801,,,
Balwyn,u,812000.0,3103.0,206.0,,,Boroondara,-37.8092,145.0778,,,
Balwyn,h,1140000.0,3103.0,175.0,,,Boroondara,-37.8162,145.0771,,,
Balwyn,h,,3103.0,853.0,,,Boroondara,-37.807,145.0635,,,
Balwyn,h,,3103.0,678.0,,,Boroondara,-37.8048,145.0708,,,
Balwyn,u,605000.0,3103.0,0.0,,,Boroondara,-37.8152,145.0843,,,
Balwyn,h,1255000.0,3103.0,308.0,,,Boroondara,-37.8056,145.0788,,,
Balwyn,h,1850000.0,3103.0,1015.0,,,Boroondara,-37.8074,145.0826,,,
Balwyn,u,805000.0,3103.0,209.0,,,Boroondara,-37.8125,145.0901,,,
Balwyn,h,700000.0,3103.0,188.0,,,Boroondara,-37.8065,145.065,,,
Balwyn,h,2130000.0,3103.0,664.0,,,Boroondara,-37.8055,145.0699,,,
Balwyn,h,500000.0,3103.0,0.0,,,Boroondara,-37.8162,145.0841,,,
Balwyn,h,2125000.0,3103.0,699.0,,,Boroondara,-37.814,145.0966,,,
Balwyn,h,1800000.0,3103.0,577.0,,,Boroondara,-37.8032,145.0693,,,
Balwyn,u,635000.0,3103.0,0.0,,,Boroondara,-37.8116,145.0724,,,
Balwyn,u,526000.0,3103.0,0.0,,,Boroondara,-37.8144,145.0993,,,
Balwyn,h,390000.0,3103.0,740.0,,,Boroondara,-37.8125,145.0775,,,
Balwyn,h,905000.0,3103.0,281.0,,,Boroondara,-37.8013,145.0652,,,
Balwyn,h,1750000.0,3103.0,453.0,,,Boroondara,-37.8044,145.1006,,,
Balwyn,t,760000.0,3103.0,121.0,,,Boroondara,-37.8112,145.0881,,,
Balwyn,h,,3103.0,1148.0,,,Boroondara,-37.8088,145.0991,,,
Balwyn,t,1367000.0,3103.0,219.0,,,Boroondara,-37.8125,145.0849,,,
Balwyn,h,,3103.0,678.0,,,Boroondara,-37.8063,145.0705,,,
Balwyn,h,,3103.0,642.0,,,Boroondara,-37.8096,145.0735,,,
Balwyn,t,1400000.0,3103.0,241.0,,,Boroondara,-37.8042,145.1042,,,
Balwyn,h,,3103.0,935.0,,,Boroondara,-37.8157,145.0795,,,
Balwyn,u,625000.0,3103.0,115.0,,,Boroondara,-37.8122,145.0879,,,
Balwyn,t,700000.0,3103.0,104.0,,,Boroondara,-37.8061,145.0878,,,
Balwyn,h,1860000.0,3103.0,671.0,,,Boroondara,-37.8117,145.0775,,,
Balwyn,h,,3103.0,674.0,,,Boroondara,-37.8068,145.0786,,,
Balwyn,h,2020000.0,3103.0,611.0,,,Boroondara,-37.8116,145.0789,,,
Balwyn,u,460000.0,3103.0,0.0,,,Boroondara,-37.8152,145.0839,,,
Balwyn,h,,3103.0,832.0,,,Boroondara,-37.8068,145.0827,,,
Balwyn,u,1053000.0,3103.0,231.0,,,Boroondara,-37.8123,145.0821,,,
Balwyn,h,1800000.0,3103.0,380.0,,,Boroondara,-37.8161,145.0772,,,
Balwyn,t,1472000.0,3103.0,306.0,,,Boroondara,-37.8106,145.0848,,,
Balwyn,h,2120000.0,3103.0,651.0,,,Boroondara,-37.8036,145.0715,,,
Balwyn,h,1910000.0,3103.0,697.0,,,Boroondara,-37.8044,145.0853,,,
Balwyn,u,754000.0,3103.0,87.0,,,Boroondara,-37.8134,145.08100000000005,,,
Balwyn,h,,3103.0,671.0,,,Boroondara,-37.8025,145.0665,,,
Balwyn,h,,3103.0,739.0,,,Boroondara,-37.8039,145.0714,,,
Balwyn,h,,3103.0,752.0,,,Boroondara,-37.8149,145.0747,,,
Balwyn,u,755000.0,3103.0,213.0,,,Boroondara,-37.8092,145.0789,,,
Balwyn,h,,3103.0,596.0,,,Boroondara,-37.815,145.076,,,
