Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,zipcode,airbnb_record_count,airbnb_price_mean
Armadale,,,u,678000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8538,145.0127,,,3143.0,69.0,192.46376811594203
Armadale,,,t,1918000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8537,145.0267,,,3143.0,69.0,192.46376811594203
Armadale,,,u,660000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8619,145.0257,,,3143.0,69.0,192.46376811594203
Armadale,,,h,2050000.0,,,,,3143.0,,,,205.0,Stonnington,-37.8574,145.0281,,,3143.0,69.0,192.46376811594203
Armadale,,,u,700000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8552,145.016,,,3143.0,69.0,192.46376811594203
Armadale,,,u,,,,,,3143.0,,,,0.0,Stonnington,-37.8555,145.0291,,,3143.0,69.0,192.46376811594203
Armadale,,,h,,,,,,3143.0,,,,,Stonnington,-37.858,145.0111,,,3143.0,69.0,192.46376811594203
Armadale,,,h,1525000.0,,,,,3143.0,,,,693.0,Stonnington,-37.8638,145.0229,,,3143.0,69.0,192.46376811594203
Armadale,,,u,735000.0,,,,,3143.0,,,,,Stonnington,-37.8543,145.0262,,,3143.0,69.0,192.46376811594203
Armadale,,,u,825000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8528,145.0268,,,3143.0,69.0,192.46376811594203
Armadale,,,t,1586000.0,,,,,3143.0,,,,246.0,Stonnington,-37.8566,145.0116,,,3143.0,69.0,192.46376811594203
Armadale,,,u,645000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8596,145.0198,,,3143.0,69.0,192.46376811594203
Armadale,,,h,1435000.0,,,,,3143.0,,,,144.0,Stonnington,-37.8564,145.0228,,,3143.0,69.0,192.46376811594203
Armadale,,,u,280000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8619,145.0185,,,3143.0,69.0,192.46376811594203
Armadale,,,u,400000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8605,145.0185,,,3143.0,69.0,192.46376811594203
Armadale,,,h,1780000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8537,145.0267,,,3143.0,69.0,192.46376811594203
Armadale,,,u,592500.0,,,,,3143.0,,,,0.0,Stonnington,-37.8574,145.0174,,,3143.0,69.0,192.46376811594203
Armadale,,,h,1210000.0,,,,,3143.0,,,,249.0,Stonnington,-37.8543,145.016,,,3143.0,69.0,192.46376811594203
Armadale,,,h,,,,,,3143.0,,,,624.0,Stonnington,-37.8536,145.0173,,,3143.0,69.0,192.46376811594203
Armadale,,,u,390000.0,,,,,3143.0,,,,881.0,Stonnington,-37.8614,145.0222,,,3143.0,69.0,192.46376811594203
Armadale,,,h,1800000.0,,,,,3143.0,,,,405.0,Stonnington,-37.8545,145.0145,,,3143.0,69.0,192.46376811594203
Armadale,,,h,2200000.0,,,,,3143.0,,,,495.0,Stonnington,-37.8613,145.0264,,,3143.0,69.0,192.46376811594203
Armadale,,,u,324000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8537,145.0114,,,3143.0,69.0,192.46376811594203
Armadale,,,h,,,,,,3143.0,,,,,Stonnington,-37.8602,145.013,,,3143.0,69.0,192.46376811594203
Armadale,,,h,1125000.0,,,,,3143.0,,,,169.0,Stonnington,-37.851,145.0161,,,3143.0,69.0,192.46376811594203
Armadale,,,h,2250000.0,,,,,3143.0,,,,301.0,Stonnington,-37.8511,145.0167,,,3143.0,69.0,192.46376811594203
Armadale,,,h,,,,,,3143.0,,,,336.0,Stonnington,-37.8558,145.015,,,3143.0,69.0,192.46376811594203
Armadale,,,h,1900000.0,,,,,3143.0,,,,207.0,Stonnington,-37.8571,145.0224,,,3143.0,69.0,192.46376811594203
Armadale,,,u,440000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8531,145.0115,,,3143.0,69.0,192.46376811594203
Armadale,,,u,490000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8646,145.0247,,,3143.0,69.0,192.46376811594203
Armadale,,,h,,,,,,3143.0,,,,316.0,Stonnington,-37.8521,145.019,,,3143.0,69.0,192.46376811594203
Armadale,,,h,1300000.0,,,,,3143.0,,,,212.0,Stonnington,-37.8542,145.0149,,,3143.0,69.0,192.46376811594203
Armadale,,,u,732000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8597,145.0104,,,3143.0,69.0,192.46376811594203
Armadale,,,u,704000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8573,145.0186,,,3143.0,69.0,192.46376811594203
Armadale,,,u,620000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8596,145.0198,,,3143.0,69.0,192.46376811594203
Armadale,,,h,1900000.0,,,,,3143.0,,,,328.0,Stonnington,-37.8559,145.0158,,,3143.0,69.0,192.46376811594203
Armadale,,,u,315000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8575,145.0174,,,3143.0,69.0,192.46376811594203
Armadale,,,u,450000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8509,145.0203,,,3143.0,69.0,192.46376811594203
Armadale,,,u,710000.0,,,,,3143.0,,,,,Stonnington,-37.8573,145.0186,,,3143.0,69.0,192.46376811594203
Armadale,,,u,872000.0,,,,,3143.0,,,,1194.0,Stonnington,-37.8604,145.0147,,,3143.0,69.0,192.46376811594203
Armadale,,,u,598000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8593,145.0156,,,3143.0,69.0,192.46376811594203
Armadale,,,h,1285000.0,,,,,3143.0,,,,186.0,Stonnington,-37.8554,145.0173,,,3143.0,69.0,192.46376811594203
Armadale,,,h,,,,,,3143.0,,,,421.0,Stonnington,-37.8593,145.0275,,,3143.0,69.0,192.46376811594203
Armadale,,,u,520000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8618,145.0183,,,3143.0,69.0,192.46376811594203
Armadale,,,h,,,,,,3143.0,,,,709.0,Stonnington,-37.8574,145.016,,,3143.0,69.0,192.46376811594203
Armadale,,,h,,,,,,3143.0,,,,563.0,Stonnington,-37.8582,145.0138,,,3143.0,69.0,192.46376811594203
Armadale,,,t,1101000.0,,,,,3143.0,,,,103.0,Stonnington,-37.8542,145.0135,,,3143.0,69.0,192.46376811594203
Armadale,,,h,,,,,,3143.0,,,,617.0,Stonnington,-37.8557,145.0264,,,3143.0,69.0,192.46376811594203
Armadale,,,h,2000000.0,,,,,3143.0,,,,544.0,Stonnington,-37.8611,145.0195,,,3143.0,69.0,192.46376811594203
Armadale,,,u,869000.0,,,,,3143.0,,,,0.0,Stonnington,-37.853,145.0264,,,3143.0,69.0,192.46376811594203
Armadale,,,h,,,,,,3143.0,,,,617.0,Stonnington,-37.8611,145.0271,,,3143.0,69.0,192.46376811594203
Armadale,,,u,565000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8573,145.0112,,,3143.0,69.0,192.46376811594203
Armadale,,,u,567000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8549,145.0113,,,3143.0,69.0,192.46376811594203
Armadale,,,u,546000.0,,,,,3143.0,,,,0.0,Stonnington,-37.8568,145.0161,,,3143.0,69.0,192.46376811594203
Armadale,,,u,471500.0,,,,,3143.0,,,,0.0,Stonnington,-37.8503,145.0185,,,3143.0,69.0,192.46376811594203
Ascot Vale,,,u,455000.0,,,,,3032.0,,,,0.0,Moonee Valley,-37.7756,144.9165,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,940000.0,,,,,3032.0,,,,298.0,Moonee Valley,-37.7777,144.9195,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,u,467000.0,,,,,3032.0,,,,0.0,Moonee Valley,-37.7761,144.9201,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1380000.0,,,,,3032.0,,,,277.0,Moonee Valley,-37.7777,144.9221,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,u,490000.0,,,,,3032.0,,,,423.0,Moonee Valley,-37.7736,144.9015,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1850000.0,,,,,3032.0,,,,478.0,Moonee Valley,-37.7729,144.9179,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1284000.0,,,,,3032.0,,,,623.0,Moonee Valley,-37.7758,144.9089,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,971000.0,,,,,3032.0,,,,285.0,Moonee Valley,-37.775,144.9091,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,710000.0,,,,,3032.0,,,,214.0,Moonee Valley,-37.7776,144.9142,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,,,,,,3032.0,,,,1014.0,Moonee Valley,-37.7721,144.9184,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,750000.0,,,,,3032.0,,,,226.0,Moonee Valley,-37.7745,144.9093,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1053000.0,,,,,3032.0,,,,269.0,Moonee Valley,-37.7748,144.929,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1377000.0,,,,,3032.0,,,,417.0,Moonee Valley,-37.7756,144.9208,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,970000.0,,,,,3032.0,,,,350.0,Moonee Valley,-37.7759,144.91,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,940000.0,,,,,3032.0,,,,330.0,Moonee Valley,-37.773,144.9049,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,751000.0,,,,,3032.0,,,,118.0,Moonee Valley,-37.7807,144.9288,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,950000.0,,,,,3032.0,,,,173.0,Moonee Valley,-37.7731,144.9206,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,u,685000.0,,,,,3032.0,,,,228.0,Moonee Valley,-37.7718,144.9066,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1230000.0,,,,,3032.0,,,,594.0,Moonee Valley,-37.7819,144.9064,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,636500.0,,,,,3032.0,,,,0.0,Moonee Valley,-37.7738,144.9345,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,910000.0,,,,,3032.0,,,,317.0,Moonee Valley,-37.7746,144.9112,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,770000.0,,,,,3032.0,,,,226.0,Moonee Valley,-37.7774,144.9186,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,960000.0,,,,,3032.0,,,,229.0,Moonee Valley,-37.7778,144.9065,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,890000.0,,,,,3032.0,,,,300.0,Moonee Valley,-37.7766,144.9143,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,965000.0,,,,,3032.0,,,,170.0,Moonee Valley,-37.7732,144.9206,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1440000.0,,,,,3032.0,,,,487.0,Moonee Valley,-37.7725,144.9146,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,955000.0,,,,,3032.0,,,,255.0,Moonee Valley,-37.7825,144.9208,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,u,450000.0,,,,,3032.0,,,,0.0,Moonee Valley,-37.7731,144.9074,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,801000.0,,,,,3032.0,,,,431.0,Moonee Valley,-37.781,144.9207,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1000000.0,,,,,3032.0,,,,440.0,Moonee Valley,-37.7746,144.9031,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1435000.0,,,,,3032.0,,,,532.0,Moonee Valley,-37.7737,144.904,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,u,390000.0,,,,,3032.0,,,,0.0,Moonee Valley,-37.7723,144.9094,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1425000.0,,,,,3032.0,,,,495.0,Moonee Valley,-37.7821,144.9055,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1340000.0,,,,,3032.0,,,,683.0,Moonee Valley,-37.775,144.93200000000004,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,955000.0,,,,,3032.0,,,,263.0,Moonee Valley,-37.7753,144.9116,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1100000.0,,,,,3032.0,,,,559.0,Moonee Valley,-37.7791,144.9136,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1255000.0,,,,,3032.0,,,,308.0,Moonee Valley,-37.7759,144.9338,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,u,432000.0,,,,,3032.0,,,,0.0,Moonee Valley,-37.773,144.9303,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1640000.0,,,,,3032.0,,,,562.0,Moonee Valley,-37.782,144.903,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1430000.0,,,,,3032.0,,,,461.0,Moonee Valley,-37.78,144.9295,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,u,610000.0,,,,,3032.0,,,,301.0,Moonee Valley,-37.7791,144.914,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,940000.0,,,,,3032.0,,,,491.0,Moonee Valley,-37.7727,144.9136,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,890000.0,,,,,3032.0,,,,242.0,Moonee Valley,-37.7765,144.9114,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1180000.0,,,,,3032.0,,,,617.0,Moonee Valley,-37.7742,144.906,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1480000.0,,,,,3032.0,,,,597.0,Moonee Valley,-37.7757,144.9088,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1150000.0,,,,,3032.0,,,,387.0,Moonee Valley,-37.7734,144.9191,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1350000.0,,,,,3032.0,,,,575.0,Moonee Valley,-37.7828,144.9049,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1905000.0,,,,,3032.0,,,,521.0,Moonee Valley,-37.7778,144.9261,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,t,865000.0,,,,,3032.0,,,,146.0,Moonee Valley,-37.7713,144.9038,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,t,705000.0,,,,,3032.0,,,,113.0,Moonee Valley,-37.7712,144.9088,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,u,442000.0,,,,,3032.0,,,,0.0,Moonee Valley,-37.7733,144.9219,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,u,540000.0,,,,,3032.0,,,,0.0,Moonee Valley,-37.7786,144.9141,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1037500.0,,,,,3032.0,,,,506.0,Moonee Valley,-37.7779,144.9133,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,t,1050000.0,,,,,3032.0,,,,318.0,Moonee Valley,-37.7744,144.9035,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,u,440000.0,,,,,3032.0,,,,0.0,Moonee Valley,-37.7749,144.9137,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1010000.0,,,,,3032.0,,,,325.0,Moonee Valley,-37.7722,144.9117,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1430000.0,,,,,3032.0,,,,418.0,Moonee Valley,-37.7766,144.9187,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,u,570000.0,,,,,3032.0,,,,0.0,Moonee Valley,-37.7779,144.9137,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,u,690000.0,,,,,3032.0,,,,0.0,Moonee Valley,-37.7728,144.9169,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1291000.0,,,,,3032.0,,,,414.0,Moonee Valley,-37.7766,144.9185,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1130000.0,,,,,3032.0,,,,272.0,Moonee Valley,-37.7774,144.928,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1135000.0,,,,,3032.0,,,,296.0,Moonee Valley,-37.777,144.9176,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,950000.0,,,,,3032.0,,,,298.0,Moonee Valley,-37.7778,144.9131,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,u,790000.0,,,,,3032.0,,,,0.0,Moonee Valley,-37.7722,144.9163,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,u,390000.0,,,,,3032.0,,,,,Moonee Valley,-37.7731,144.9074,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1345000.0,,,,,3032.0,,,,552.0,Moonee Valley,-37.7769,144.9138,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1381500.0,,,,,3032.0,,,,416.0,Moonee Valley,-37.7727,144.9055,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,940000.0,,,,,3032.0,,,,285.0,Moonee Valley,-37.7778,144.9061,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,995000.0,,,,,3032.0,,,,314.0,Moonee Valley,-37.7778,144.9042,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1050000.0,,,,,3032.0,,,,536.0,Moonee Valley,-37.7728,144.9076,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,786000.0,,,,,3032.0,,,,576.0,Moonee Valley,-37.7816,144.9217,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,705000.0,,,,,3032.0,,,,252.0,Moonee Valley,-37.7825,144.9206,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,760000.0,,,,,3032.0,,,,124.0,Moonee Valley,-37.7807,144.9285,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,u,487500.0,,,,,3032.0,,,,0.0,Moonee Valley,-37.7723,144.9094,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,t,1000000.0,,,,,3032.0,,,,200.0,Moonee Valley,-37.7766,144.9277,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1110000.0,,,,,3032.0,,,,349.0,Moonee Valley,-37.7775,144.91299999999995,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1300000.0,,,,,3032.0,,,,664.0,Moonee Valley,-37.7765,144.9132,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1060000.0,,,,,3032.0,,,,555.0,Moonee Valley,-37.7767,144.9125,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1410000.0,,,,,3032.0,,,,459.0,Moonee Valley,-37.7767,144.9124,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1305000.0,,,,,3032.0,,,,278.0,Moonee Valley,-37.7768,144.9223,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,932500.0,,,,,3032.0,,,,254.0,Moonee Valley,-37.7738,144.9215,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,965000.0,,,,,3032.0,,,,216.0,Moonee Valley,-37.7792,144.9297,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1215000.0,,,,,3032.0,,,,452.0,Moonee Valley,-37.7762,144.9174,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,u,545000.0,,,,,3032.0,,,,194.0,Moonee Valley,-37.7772,144.9118,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1705000.0,,,,,3032.0,,,,598.0,Moonee Valley,-37.7774,144.9104,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,970000.0,,,,,3032.0,,,,194.0,Moonee Valley,-37.7756,144.921,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,925000.0,,,,,3032.0,,,,407.0,Moonee Valley,-37.7756,144.9105,,,3032.0,176.0,111.61363636363636
Ashburton,,,h,,,,,,3147.0,,,,753.0,Boroondara,-37.8669,145.0767,,,,,
Ashburton,,,h,1670000.0,,,,,3147.0,,,,599.0,Boroondara,-37.8673,145.0688,,,,,
Ashburton,,,t,955000.0,,,,,3147.0,,,,203.0,Boroondara,-37.8655,145.0807,,,,,
Ashburton,,,t,2050000.0,,,,,3147.0,,,,310.0,Boroondara,-37.874,145.0714,,,,,
Ashburton,,,u,500000.0,,,,,3147.0,,,,710.0,Boroondara,-37.8636,145.0794,,,,,
Ashburton,,,h,1575000.0,,,,,3147.0,,,,679.0,Boroondara,-37.869,145.0822,,,,,
Ashburton,,,h,1555000.0,,,,,3147.0,,,,731.0,Boroondara,-37.8666,145.0676,,,,,
Ashburton,,,h,1100000.0,,,,,3147.0,,,,276.0,Boroondara,-37.8699,145.0778,,,,,
Ashburton,,,h,1337000.0,,,,,3147.0,,,,583.0,Boroondara,-37.8685,145.0786,,,,,
Ashburton,,,h,,,,,,3147.0,,,,,Boroondara,-37.8729,145.0788,,,,,
Ashburton,,,h,2215000.0,,,,,3147.0,,,,681.0,Boroondara,-37.8612,145.0858,,,,,
Ashburton,,,h,1518000.0,,,,,3147.0,,,,516.0,Boroondara,-37.8675,145.0668,,,,,
Ashburton,,,h,1710000.0,,,,,3147.0,,,,806.0,Boroondara,-37.8695,145.084,,,,,
Ashburton,,,h,1655000.0,,,,,3147.0,,,,780.0,Boroondara,-37.8599,145.0815,,,,,
Ashburton,,,h,1550000.0,,,,,3147.0,,,,780.0,Boroondara,-37.86,145.0817,,,,,
Ashburton,,,h,1662000.0,,,,,3147.0,,,,351.0,Boroondara,-37.8742,145.07,,,,,
Ashburton,,,h,1665000.0,,,,,3147.0,,,,702.0,Boroondara,-37.8737,145.0695,,,,,
Ashburton,,,h,1445000.0,,,,,3147.0,,,,704.0,Boroondara,-37.8745,145.0738,,,,,
Ashburton,,,h,,,,,,3147.0,,,,755.0,Boroondara,-37.8598,145.0796,,,,,
Ashburton,,,t,968000.0,,,,,3147.0,,,,227.0,Boroondara,-37.8709,145.0857,,,,,
Ashburton,,,t,900000.0,,,,,3147.0,,,,153.0,Boroondara,-37.8655,145.0808,,,,,
Ashburton,,,h,1500000.0,,,,,3147.0,,,,545.0,Boroondara,-37.8605,145.0833,,,,,
Ashburton,,,h,,,,,,3147.0,,,,1075.0,Boroondara,-37.8714,145.07299999999995,,,,,
Ashburton,,,h,1500000.0,,,,,3147.0,,,,710.0,Boroondara,-37.8653,145.0897,,,,,
Ashburton,,,h,1800000.0,,,,,3147.0,,,,749.0,Boroondara,-37.8669,145.077,,,,,
Ashburton,,,h,1830000.0,,,,,3147.0,,,,724.0,Boroondara,-37.8619,145.0879,,,,,
Ashburton,,,h,1415000.0,,,,,3147.0,,,,605.0,Boroondara,-37.8703,145.0774,,,,,
Ashburton,,,h,1440000.0,,,,,3147.0,,,,687.0,Boroondara,-37.872,145.0692,,,,,
Ashburton,,,t,1250000.0,,,,,3147.0,,,,321.0,Boroondara,-37.8693,145.08,,,,,
Ashburton,,,h,1422000.0,,,,,3147.0,,,,583.0,Boroondara,-37.8679,145.0781,,,,,
Ashburton,,,h,1600000.0,,,,,3147.0,,,,700.0,Boroondara,-37.8724,145.0758,,,,,
Ashburton,,,h,1860000.0,,,,,3147.0,,,,696.0,Boroondara,-37.8711,145.0746,,,,,
Ashburton,,,t,1710000.0,,,,,3147.0,,,,295.0,Boroondara,-37.8624,145.0798,,,,,
Ashburton,,,h,1790000.0,,,,,3147.0,,,,514.0,Boroondara,-37.8664,145.0772,,,,,
Ashburton,,,h,1950000.0,,,,,3147.0,,,,844.0,Boroondara,-37.8715,145.0688,,,,,
Ashburton,,,h,1600000.0,,,,,3147.0,,,,637.0,Boroondara,-37.8645,145.0797,,,,,
Ashburton,,,h,1320000.0,,,,,3147.0,,,,1063.0,Boroondara,-37.8752,145.0754,,,,,
Ashburton,,,h,1650000.0,,,,,3147.0,,,,697.0,Boroondara,-37.8636,145.0903,,,,,
Ashwood,,,h,995000.0,,,,,3147.0,,,,583.0,Monash,-37.8693,145.1082,,,,,
Ashwood,,,h,1250000.0,,,,,3147.0,,,,842.0,Monash,-37.867,145.1092,,,,,
Ashwood,,,u,1045000.0,,,,,3147.0,,,,467.0,Monash,-37.8639,145.0968,,,,,
Ashwood,,,h,1200000.0,,,,,3147.0,,,,372.0,Monash,-37.8716,145.0999,,,,,
Ashwood,,,h,1075000.0,,,,,3147.0,,,,695.0,Monash,-37.8694,145.0944,,,,,
Ashwood,,,h,1500000.0,,,,,3147.0,,,,621.0,Monash,-37.8647,145.1023,,,,,
Ashwood,,,h,1120000.0,,,,,3147.0,,,,723.0,Monash,-37.8642,145.1109,,,,,
Ashwood,,,t,700000.0,,,,,3147.0,,,,367.0,Monash,-37.8662,145.109,,,,,
Ashwood,,,h,761000.0,,,,,3147.0,,,,400.0,Monash,-37.8675,145.106,,,,,
Ashwood,,,h,1270000.0,,,,,3147.0,,,,724.0,Monash,-37.8651,145.1109,,,,,
Ashwood,,,h,1510000.0,,,,,3147.0,,,,526.0,Monash,-37.8661,145.1013,,,,,
Ashwood,,,h,1365000.0,,,,,3147.0,,,,792.0,Monash,-37.864,145.0972,,,,,
Ashwood,,,h,1100000.0,,,,,3147.0,,,,803.0,Monash,-37.8621,145.1126,,,,,
Ashwood,,,h,1415000.0,,,,,3147.0,,,,724.0,Monash,-37.8651,145.1107,,,,,
Ashwood,,,u,690000.0,,,,,3147.0,,,,216.0,Monash,-37.8711,145.1017,,,,,
Ashwood,,,h,1631000.0,,,,,3147.0,,,,782.0,Monash,-37.8621,145.1021,,,,,
Ashwood,,,h,1500000.0,,,,,3147.0,,,,593.0,Monash,-37.8655,145.096,,,,,
Ashwood,,,h,1060000.0,,,,,3147.0,,,,772.0,Monash,-37.8707,145.1036,,,,,
Ashwood,,,h,1529500.0,,,,,3147.0,,,,585.0,Monash,-37.8637,145.1024,,,,,
Ashwood,,,u,600000.0,,,,,3147.0,,,,153.0,Monash,-37.8696,145.0962,,,,,
Ashwood,,,u,535000.0,,,,,3147.0,,,,72.0,Monash,-37.8702,145.1042,,,,,
Ashwood,,,h,785000.0,,,,,3147.0,,,,557.0,Monash,-37.8671,145.1117,,,,,
Ashwood,,,h,1240000.0,,,,,3147.0,,,,766.0,Monash,-37.8629,145.1097,,,,,
Ashwood,,,u,700000.0,,,,,3147.0,,,,192.0,Monash,-37.8709,145.102,,,,,
Ashwood,,,h,1350000.0,,,,,3147.0,,,,727.0,Monash,-37.8669,145.1106,,,,,
Ashwood,,,h,1110000.0,,,,,3147.0,,,,586.0,Monash,-37.8683,145.1082,,,,,
Ashwood,,,h,1305000.0,,,,,3147.0,,,,760.0,Monash,-37.858,145.1038,,,,,
Ashwood,,,h,855000.0,,,,,3147.0,,,,320.0,Monash,-37.87,145.1103,,,,,
Ashwood,,,t,900500.0,,,,,3147.0,,,,256.0,Monash,-37.8655,145.1096,,,,,
Ashwood,,,h,1200000.0,,,,,3147.0,,,,839.0,Monash,-37.8614,145.1098,,,,,
Ashwood,,,t,830000.0,,,,,3147.0,,,,212.0,Monash,-37.8723,145.1089,,,,,
Avondale Heights,,,h,850000.0,,,,,3034.0,,,,593.0,Moonee Valley,-37.7677,144.8674,,,,,
Avondale Heights,,,h,750000.0,,,,,3034.0,,,,0.0,Moonee Valley,-37.7634,144.8611,,,,,
Avondale Heights,,,t,851000.0,,,,,3034.0,,,,557.0,Moonee Valley,-37.77,144.8572,,,,,
Avondale Heights,,,h,848000.0,,,,,3034.0,,,,542.0,Moonee Valley,-37.7706,144.8629,,,,,
Avondale Heights,,,h,806000.0,,,,,3034.0,,,,350.0,Moonee Valley,-37.7676,144.859,,,,,
Avondale Heights,,,h,1155000.0,,,,,3034.0,,,,569.0,Moonee Valley,-37.7654,144.8655,,,,,
Avondale Heights,,,h,670000.0,,,,,3034.0,,,,671.0,Moonee Valley,-37.7593,144.871,,,,,
Avondale Heights,,,h,1200000.0,,,,,3034.0,,,,673.0,Moonee Valley,-37.7545,144.8736,,,,,
